date,signal,p_vol,p_pnl,p_wk,spy_open,gap
2026-04-21,SKIP,0.0323758504416071,0.0750162350454178,0.0299986974362179,710.28,0.2201151371486576
2026-04-22,SKIP,0.0308308532010884,0.0753309877648122,0.0162655009985424,709.15,0.7200886262924477
2026-04-23,SKIP,0.0349833153467795,0.1009971997898837,0.014871294856943,709.5,-0.2404353144640825
2026-04-24,SKIP,0.0222514901675941,0.0598488571661697,0.0105049091286725,710.75,0.3246524101912618
2026-04-27,SKIP,0.0212446321037217,0.0269804087935042,0.0102781627436233,713.17,-0.1078522004650417
2026-04-28,SKIP,0.0653541051563488,0.0512279237083157,0.0071149649957248,711.815,-0.469119230392756
2026-04-29,SKIP,0.0017835758691026,0.0017191907526346,0.0004750088323725,711.0,-0.0969523247481451
2026-04-30,SKIP,0.0024286740334619,0.0025454798171893,0.0002192507968321,714.63,0.4286236262964094
2026-05-01,SKIP,0.0174417190552046,0.0353783470930947,0.0087531210072237,721.25,0.3603929535524575
2026-05-04,SKIP,0.0212158626689225,0.0238058217259768,0.0151319695657673,720.07,-0.080482897384293
2026-05-05,SKIP,0.027791553918603,0.0425787060591237,0.0258177005999046,721.77,0.5236695867745667
2026-05-06,SKIP,0.0337462994328711,0.0322233952254265,0.008997579091114,728.16,0.6065462785138864
2026-05-07,SKIP,0.0155002100048392,0.0243664629656491,0.0035565444682508,735.05,0.1662510390689764
2026-05-08,SKIP,0.0187308848762083,0.0255860726530588,0.0023027164825189,734.93,0.4579130101970863
2026-05-11,SKIP,0.006760187722232,0.004348864341408,0.0048562488868278,736.45,-0.158618258723997
2026-05-12,SKIP,0.0282841218307161,0.0062220842840869,0.0019350163588256,736.89,-0.3259840389557622
